id,fuente,grupo,alimento,nombre_ingles,porcion_base,cantidad_base,energia_kcal,proteina_g,grasa_total_g,carbohidratos_g,fibra_g,ags_g,agm_g,agpi_g,colesterol_mg,calcio_mg,fosforo_mg,hierro_mg,potasio_mg,sodio_mg,zinc_mg,vitamina_c_mg,vitamina_a_ug_ere,folatos_ug,vitamina_b12_ug,pagina_pdf
375,1,04. LEGUMINOSAS,"Arveja, grano seco, cocida, sin sal","Peas, mature seeds, cooked, with salt",100 g,100,121.27,8.34,0.39,21.1,8.3,0.05,0.08,0.17,0.0,14.0,99.0,1.29,362.0,2.0,1.0,0.0,0.0,65.0,0.0,32
376,1,04. LEGUMINOSAS,"Arveja, grano seco, crudo","Peas, mature seeds, raw",100 g,100,350.12,24.55,1.16,60.37,25.5,0.16,0.24,0.5,0.0,55.0,366.0,4.43,981.0,15.0,3.01,2.0,7.0,274.0,0.0,32
377,1,04. LEGUMINOSAS,"Brotes de soya, frescos, crudos","Bean sprouts, soy, fresh, raw",100 g,100,150.94,13.09,6.7,9.57,1.1,0.93,1.52,3.78,0.0,67.0,164.0,2.1,484.0,14.0,1.17,15.0,1.0,172.0,0.0,32
378,2,04. LEGUMINOSAS,"Chocho, cocido, con sal","Lupine, mature seed, cooked, with salt",100 g,100,128.08,15.57,2.92,9.88,2.8,0.35,1.12,0.73,0.0,51.0,128.0,1.2,245.0,4.0,1.35,1.1,0.0,59.0,0.0,32
379,2,04. LEGUMINOSAS,"Chocho, cocido, sin sal","Lupine, mature seed, cooked, without salt",100 g,100,128.08,15.57,2.92,9.88,2.8,0.35,1.18,0.73,0.0,51.0,128.0,1.2,245.0,4.0,1.38,1.1,0.0,59.0,0.0,32
380,2,04. LEGUMINOSAS,"Chocho, grano seco, crudo","Lupins, mature seeds,raw",100 g,100,393.82,36.17,9.74,40.37,18.9,1.16,3.94,2.44,0.0,176.0,440.0,4.36,1013.0,15.0,4.75,4.8,0.0,355.0,0.0,32
381,2,04. LEGUMINOSAS,"Fréjol de árbol, gandul, grano seco, crudo","Beans, great northern, mature seeds, raw",100 g,100,347.18,21.86,1.14,62.37,20.2,0.36,0.05,0.48,0.0,175.0,447.0,5.47,1387.0,14.0,2.31,5.3,0.0,482.0,0.0,32
382,1,04. LEGUMINOSAS,"Fréjol, blanco, grano seco, cocido, sin sal","Beans, white, mature seeds, cooked, with salt",100 g,100,142.43,9.73,0.35,25.09,6.3,0.09,0.03,0.15,0.0,90.0,113.0,3.7,561.0,6.0,1.38,0.0,0.0,81.0,0.0,32
383,1,04. LEGUMINOSAS,"Fréjol, blanco, grano seco, crudo","Beans, white, mature seeds, raw",100 g,100,342.17,23.36,0.85,60.27,15.2,0.22,0.07,0.36,0.0,240.0,301.0,10.44,1795.0,16.0,3.67,0.0,0.0,388.0,0.0,32
384,3,04. LEGUMINOSAS,"Fréjol, canario, cocido","Beans canary, cooked",100 g,100,87.3,5.2,0.5,15.5,10.4,,,,,45.0,85.0,1.6,,,1.06,0.0,0.0,,,32
385,3,04. LEGUMINOSAS,"Fréjol, canario, crudo","Beans canary, raw",100 g,100,346.9,21.9,2.1,60.1,25.1,,,,,138.0,351.0,6.6,1212.0,43.0,2.83,6.3,0.0,,,32
386,3,04. LEGUMINOSAS,"Fréjol, canario, serranito","Beans, canarian, serranito",100 g,100,346.2,19.2,1.8,63.3,24.9,,,,,149.0,362.0,4.0,1212.0,43.0,2.79,4.5,0.0,,,32
387,3,04. LEGUMINOSAS,"Fréjol, caraotas","Beans caraotas, raw",100 g,100,337.4,21.2,1.4,60.0,24.9,,,,,129.0,413.0,9.9,,,2.79,4.5,0.0,,,32
388,2,04. LEGUMINOSAS,"Fréjol, negro, grano seco, cocido, sin sal","Beans, black, mature seeds, cooked, with salt",100 g,100,135.14,8.86,0.54,23.71,8.7,0.14,0.05,0.23,0.0,27.0,140.0,2.1,355.0,1.0,1.12,0.0,0.0,149.0,0.0,32
389,2,04. LEGUMINOSAS,"Fréjol, negro, grano seco, crudo","Beans, black, mature seeds, raw",100 g,100,351.6,22.7,1.6,61.6,18.37,0.29,0.1,0.27,0.0,134.0,415.0,7.1,1464.0,8.0,2.55,1.0,0.0,,0.0,32
390,2,04. LEGUMINOSAS,"Fréjol, negro, grano seco, crudo","Beans, black, mature seeds, raw",100 g,100,348.62,21.6,1.42,62.36,15.5,0.37,0.12,0.61,0.0,123.0,352.0,5.02,1483.0,5.0,3.65,0.0,0.0,444.0,0.0,32
391,7,04. LEGUMINOSAS,"Fréjol, pasta de Fréjol, Ole","Kidney beans, paste, dip, Ole",100 g,100,178.27,4.35,4.35,30.43,,0.0,2.17,0.0,,,,,347.83,347.83,,,0.0,,,32
392,1,04. LEGUMINOSAS,"Fréjol, rojo, grano seco, toda variedad, cocido, sin sal","Beans, kidney, all types, mature seeds, cooked, with salt",100 g,100,130.38,8.67,0.5,22.8,7.4,0.07,0.04,0.28,0.0,28.0,142.0,2.94,403.0,2.0,1.07,1.0,0.0,130.0,0.0,32
393,1,04. LEGUMINOSAS,"Fréjol, rojo, grano seco, toda variedad, crudo","Beans, kidney, all types, mature seeds, raw",100 g,100,344.82,22.53,1.06,61.29,15.2,0.15,0.08,0.59,0.0,83.0,406.0,6.69,1359.0,12.0,2.79,5.0,0.0,394.0,0.0,32
394,2,04. LEGUMINOSAS,"Garbanzo, grano seco, cocido, sin sal","Chickpeas, mature seeds, cooked, with salt",100 g,100,168.43,8.86,2.59,27.42,7.6,0.27,0.58,1.16,0.0,49.0,168.0,2.89,291.0,7.0,153.0,1.3,1.0,172.0,0.0,32
395,1,04. LEGUMINOSAS,"Garbanzo, grano seco, crudo","Chickpeas, mature seeds, raw",100 g,100,374.16,19.3,6.04,60.65,17.4,0.63,1.36,2.69,0.0,105.0,366.0,6.24,875.0,24.0,3.43,4.0,3.0,557.0,0.0,32
396,7,04. LEGUMINOSAS,"Garbanzo, pasta de garbanzo, hummus con pimiento, Ole","Chickpea, chickpea paste, hummus with pepper, Ole",100 g,100,221.72,4.35,13.04,21.74,,0.0,6.52,2.17,,,,,608.7,608.7,,,4.35,,,32
397,1,04. LEGUMINOSAS,"Haba seca, crudo","Broadbeans, fava beans, mature seeds, raw",100 g,100,351.41,26.12,1.53,58.29,25.0,0.25,0.3,0.63,0.0,103.0,421.0,6.7,1062.0,13.0,3.14,1.0,3.0,423.0,0.0,32
398,2,04. LEGUMINOSAS,"Haba seca, sin cáscara, cocida","Broadbeans, fava beans, peeled, cooked",100 g,100,107.7,7.3,0.5,18.5,5.4,,,,,64.0,53.0,0.9,,,1.01,0.9,1.0,,,32
399,2,04. LEGUMINOSAS,"Haba seca, tostada","Broadbeans, fava beans, mature seeds, toasted",100 g,100,376.8,26.4,2.0,63.3,0.0,,,,,60.0,479.0,6.8,,,,2.0,,,,33
400,1,04. LEGUMINOSAS,Harina de arveja seca,"Chickpeas, flour",100 g,100,360.5,23.4,2.1,62.0,,,,,,81.0,297.0,6.0,,,,1.0,,,,33
401,2,04. LEGUMINOSAS,Harina de garbanzo,"Chickpea flour, besan",100 g,100,381.05,22.39,6.69,57.82,10.8,0.69,1.5,2.98,0.0,45.0,318.0,4.86,846.0,64.0,2.81,0.0,2.0,437.0,0.0,33
402,1,04. LEGUMINOSAS,Harina de haba seca,"Broadbeans, flour",100 g,100,359.9,27.6,1.9,58.1,,0.22,0.26,0.5,0.0,78.0,,18.2,1062.0,13.0,3.14,0.0,5.0,,0.0,33
403,1,04. LEGUMINOSAS,"Harina de soya, baja en grasa","Soy, flour, low fat",100 g,100,398.34,46.53,6.7,37.98,10.2,0.97,1.48,3.78,0.0,188.0,593.0,5.99,2570.0,18.0,1.18,0.0,2.0,410.0,0.0,33
404,2,04. LEGUMINOSAS,"Lenteja, germinada, cocida, sin sal","Lentils, sprouted, cooked, without salt",100 g,100,124.25,8.8,0.45,21.25,,0.05,0.1,0.2,0.0,14.0,153.0,3.1,284.0,10.0,1.6,12.6,2.0,67.0,0.0,33
405,2,04. LEGUMINOSAS,"Lenteja, germinada, cruda","Lentils, sprouted, raw",100 g,100,129.35,8.96,0.55,22.14,,0.06,0.1,0.22,0.0,25.0,173.0,3.21,322.0,11.0,1.51,16.5,2.0,100.0,0.0,33
406,2,04. LEGUMINOSAS,"Lenteja, grano seco, cocido, sin sal","Lentils, mature seeds, cooked, with salt",100 g,100,120.02,9.02,0.38,20.13,7.9,0.05,0.06,0.18,0.0,19.0,180.0,3.33,369.0,2.0,1.27,1.5,0.0,181.0,0.0,33
407,1,04. LEGUMINOSAS,"Lenteja, grano seco, crudo","Lentils, mature seeds, raw",100 g,100,353.06,25.8,1.06,60.08,30.5,0.16,0.19,0.52,0.0,56.0,451.0,7.54,955.0,6.0,4.78,4.0,2.0,479.0,0.0,33
408,1,04. LEGUMINOSAS,"Soya, bebida de soya","Soy, soy beverage",100 g,100,54.92,4.48,1.92,4.93,1.3,0.23,0.38,0.77,0.0,38.0,55.0,1.1,124.0,55.0,0.44,0.0,31.0,16.0,1.22,33
409,2,04. LEGUMINOSAS,"Soya, grano seco, crudo","Soy, beans, mature seeds, raw",100 g,100,446.06,36.49,19.94,30.16,9.3,2.88,4.4,11.26,0.0,277.0,704.0,15.7,1797.0,2.0,4.89,6.0,1.0,3.75,0.0,33
410,1,04. LEGUMINOSAS,"Soya, leche en polvo","Soy, milk powder",100 g,100,448.6,28.3,17.8,43.8,,,,,,597.0,717.0,10.7,,,,53.0,10.0,,,33
411,2,05. CARNES Y EMBUTIDOS,"Borrego, corazón, crudo","Lamb, heart, raw",100 g,100,117.84,16.47,5.68,0.21,0.0,2.25,1.6,0.55,135.0,6.0,175.0,4.6,316.0,89.0,1.87,5.0,0.0,2.0,10.25,35
412,2,05. CARNES Y EMBUTIDOS,"Borrego, pierna, sin hueso, crudo","Lamb, leg, boneless, raw",100 g,100,225.27,17.91,17.07,0.0,0.0,7.43,7.0,1.35,69.0,9.0,170.0,1.66,249.0,56.0,3.32,0.0,0.0,19.0,2.5,35
413,2,05. CARNES Y EMBUTIDOS,"Borrego, riñón, crudo","Lamb, kidneys, raw",100 g,100,92.79,15.74,2.95,0.82,0.0,1.0,0.63,0.55,337.0,13.0,246.0,6.38,277.0,156.0,2.24,11.0,95.0,28.0,52.41,35
414,1,05. CARNES Y EMBUTIDOS,"Carnero, cabeza, cocido","Ram, head, cooked",100 g,100,107.2,14.2,5.6,0.0,,3.0,2.0,0.01,65.0,17.0,130.0,2.1,295.0,75.0,,0.0,,,,35
415,2,05. CARNES Y EMBUTIDOS,"Carnero, carne magra con hueso","Lamb, lean meat with bone",100 g,100,306.48,15.87,27.0,0.0,0.0,13.7,10.35,1.16,80.0,15.0,153.0,1.43,120.0,42.0,2.19,0.0,0.0,1.0,2.22,35
416,2,05. CARNES Y EMBUTIDOS,"Carnero, carne magra sin hueso","Lamb, lean boneless meat",100 g,100,132.68,20.48,5.64,0.0,,2.31,2.29,0.27,63.0,10.0,195.0,1.75,328.0,80.0,3.5,,,,3.01,35
417,2,05. CARNES Y EMBUTIDOS,"Carnero, carne, crudo","Ram, meat, raw",100 g,100,304.95,16.32,26.63,0.0,0.0,11.76,10.94,2.08,74.0,15.0,152.0,1.61,214.0,56.0,2.53,0.0,0.0,17.0,2.04,35
418,1,05. CARNES Y EMBUTIDOS,"Carnero, hígado, crudo","Ram, liver, raw",100 g,100,122.6,20.3,4.2,0.9,0.0,1.94,1.05,0.75,371.0,14.0,287.0,6.6,313.0,70.0,4.66,18.0,7391.0,230.0,90.05,35
419,1,05. CARNES Y EMBUTIDOS,"Carnero, patas, cocido","Ram, paws, cooked",100 g,100,102.9,21.0,2.1,0.0,,,,,,52.0,26.0,1.0,,,,0.0,,,,35
420,5,05. CARNES Y EMBUTIDOS,"Cerdo (fritada), grasa y carne, frito, comercialmente preparado","Pork (Ecuadorian fried pork), fat and meat, fried, commercially prepared",100 g,100,380.6,29.8,26.2,6.4,,,,,,23.0,180.0,1.71,477.0,1330.0,3.05,,,,,35
421,2,05. CARNES Y EMBUTIDOS,"Cerdo, cabeza, cocido","Pork, head, cooked",100 g,100,228.49,26.14,13.77,0.0,0.0,4.85,5.93,1.51,87.0,20.0,219.0,1.1,338.0,379.0,3.04,0.1,2.0,2.0,0.69,35
422,1,05. CARNES Y EMBUTIDOS,"Cerdo, carne de costilla, cocido","Pork, ribs steak, cooked",100 g,100,363.26,24.26,29.58,0.0,0.0,10.99,13.46,2.32,118.0,45.0,195.0,1.38,315.0,101.0,3.37,0.0,3.0,3.0,0.64,35
423,1,05. CARNES Y EMBUTIDOS,"Cerdo, carne de costilla, crudo","Pork, ribs steak, raw",100 g,100,276.7,16.12,23.58,0.0,0.0,8.73,10.65,1.96,81.0,32.0,143.0,0.91,233.0,75.0,2.31,0.0,3.0,4.0,0.82,35
424,7,05. CARNES Y EMBUTIDOS,"Cerdo, carne deshidratada, picante, ahumada, Ferbola","Pork meet, dehydrated, spicy, smoked, Ferbola",100 g,100,378.57,78.57,7.14,0.0,,3.57,3.57,0.0,103.57,,,,,1071.43,,,,,,35
425,1,05. CARNES Y EMBUTIDOS,"Cerdo, carne magra, (lomo, espaldilla y costilla), cocida","Pork, lean meat, (leg, loin and ribs), cooked",100 g,100,201.15,28.62,9.63,0.0,0.0,3.51,4.32,0.76,81.0,18.0,249.0,1.09,425.0,58.0,2.53,1.0,2.0,1.0,0.73,35
426,1,05. CARNES Y EMBUTIDOS,"Cerdo, carne magra, (lomo, espaldilla y costilla), cruda","Pork, lean meat, (leg, loin and ribs), raw",100 g,100,136.66,21.43,5.66,0.0,0.0,1.95,2.56,0.61,59.0,17.0,211.0,0.84,389.0,52.0,1.84,1.0,2.0,5.0,0.63,35
427,1,05. CARNES Y EMBUTIDOS,"Cerdo, carne semi-magra, cocida","Pork, semi-lean meat, cooked",100 g,100,264.9,27.57,17.18,0.0,0.0,6.22,7.64,1.45,21.0,25.0,232.0,1.1,354.0,62.0,2.9,0.0,2.0,6.0,0.77,35
428,1,05. CARNES Y EMBUTIDOS,"Cerdo, carne semi-magra, cruda","Pork, semi-lean meat, raw",100 g,100,205.69,19.9,14.01,0.0,0.0,4.86,6.25,1.5,60.0,5.0,193.0,0.71,384.0,42.0,1.57,0.0,2.0,6.0,0.5,35
429,1,05. CARNES Y EMBUTIDOS,"Cerdo, carne, pierna o lomo, sin grasa, cruda","Pork, meat, leg or tenderloin, without fat, raw",100 g,100,239.55,17.43,18.87,0.0,0.0,6.54,8.38,2.01,73.0,5.0,199.0,0.85,315.0,47.0,1.93,1.0,2.0,7.0,0.63,35
430,2,05. CARNES Y EMBUTIDOS,"Cerdo, carne, semigrasosa, cruda","Pork, semi-greasy meat, raw",100 g,100,210.35,18.95,14.95,0.0,0.0,5.28,6.63,1.55,67.0,19.0,200.0,0.86,335.0,55.0,2.01,0.5,2.0,5.0,0.66,35
431,2,05. CARNES Y EMBUTIDOS,"Cerdo, cecina, carne seca, curada","Pork, dried meat, salty",100 g,100,210.35,18.95,14.95,0.0,0.0,5.28,6.63,1.55,67.0,19.0,200.0,0.86,335.0,55.0,2.01,0.5,2.0,5.0,0.66,35
432,1,05. CARNES Y EMBUTIDOS,"Cerdo, chicharrón, (con grasa), frito","Pork, chicharrón, with fat, fried",100 g,100,655.3,20.8,56.1,16.8,,14.32,13.7,3.61,74.0,61.0,149.0,2.8,,,,0.0,,,,35
433,2,05. CARNES Y EMBUTIDOS,"Cerdo, chuleta, cruda","Pork, chop, raw",100 g,100,119.65,21.88,3.57,0.0,0.0,1.12,,,69.0,18.0,,0.64,,58.0,,0.0,0.0,,,35
434,1,05. CARNES Y EMBUTIDOS,"Cerdo, cola o rabo, cocido","Pork, tail, cooked",100 g,100,390.2,17.0,35.8,0.0,0.0,12.45,16.89,3.94,129.0,14.0,47.0,0.79,157.0,25.0,1.64,0.0,0.0,4.0,0.55,36
435,1,05. CARNES Y EMBUTIDOS,"Cerdo, corazón, crudo","Pork, heart, raw",100 g,100,113.64,17.27,4.36,1.33,0.0,1.16,1.02,1.12,131.0,5.0,169.0,4.68,294.0,56.0,2.8,5.0,8.0,4.0,3.79,36
436,5,05. CARNES Y EMBUTIDOS,"Cerdo, cuero, cocinado, comercialmente preparado","Pork, skin, boiled, commercially prepared",100 g,100,213.1,10.6,18.3,1.5,,,,,,3.0,26.0,0.08,112.0,467.0,0.19,,,,,36
437,1,05. CARNES Y EMBUTIDOS,"Cerdo, estómago, crudo","Pork, stomach, raw",100 g,100,158.66,16.85,10.14,0.0,0.0,4.03,3.59,0.89,223.0,11.0,130.0,1.01,140.0,75.0,1.85,0.0,0.0,3.0,0.3,36
438,1,05. CARNES Y EMBUTIDOS,"Cerdo, hígado, crudo","Pork, liver, raw",100 g,100,128.29,21.39,3.65,2.47,0.0,1.17,0.52,0.87,301.0,9.0,288.0,23.3,273.0,87.0,5.76,25.0,6502.0,212.0,26.0,36
439,1,05. CARNES Y EMBUTIDOS,"Cerdo, lengua, cruda","Pork, tongue, raw",100 g,100,220.0,16.3,17.2,0.0,0.0,5.96,8.13,1.78,101.0,16.0,193.0,3.35,243.0,110.0,3.01,4.0,0.0,4.0,2.84,36
440,1,05. CARNES Y EMBUTIDOS,"Cerdo, patas, crudas","Pork, paw, raw",100 g,100,205.95,23.16,12.59,0.0,0.0,3.57,6.29,1.09,88.0,70.0,75.0,0.58,63.0,132.0,0.76,0.0,0.0,10.0,0.52,36
441,2,05. CARNES Y EMBUTIDOS,"Cerdo, queso de chancho","Headcheese, pork",100 g,100,153.42,13.83,10.9,0.0,0.0,3.4,5.6,1.13,69.0,16.0,56.0,1.5,31.0,941.0,0.97,0.0,0.0,2.0,1.05,36
442,1,05. CARNES Y EMBUTIDOS,"Cerdo, riñones, crudos","Pork, kidneys, raw",100 g,100,95.09,16.46,3.25,0.0,0.0,1.04,1.07,0.26,319.0,9.0,204.0,4.89,229.0,121.0,2.75,13.0,59.0,42.0,8.49,36
443,1,05. CARNES Y EMBUTIDOS,"Cerdo, tocino, asado","Bacon, pork, broil",100 g,100,529.9,37.04,41.78,1.43,0.0,13.74,18.52,4.75,110.0,11.0,533.0,1.44,565.0,2310.0,3.5,0.0,11.0,2.0,1.23,36
444,8,05. CARNES Y EMBUTIDOS,"Chontacuro, gusano mayón, crudo","Warm, gusano maguey, raw",100 g,100,251.0,9.0,23.0,2.0,,11.0,11.0,1.0,33.0,,,,,50.0,,,,,,36
445,1,05. CARNES Y EMBUTIDOS,"Chorizo, de res y cerdo, crudo","Sausage, pork and beef, raw",100 g,100,181.7,16.6,11.7,2.5,,,,,,40.0,144.0,4.7,,,,0.0,,,,36
446,3,05. CARNES Y EMBUTIDOS,"Codorniz, carne, cocida","Quail, meat, cooked",100 g,100,198.4,21.1,8.4,9.6,,,,,,78.0,129.0,4.6,,,,0.0,4.0,,,36
447,1,05. CARNES Y EMBUTIDOS,"Conejo, de crianza, carne, cocida","Rabbit, domesticated, meat, cooked",100 g,100,197.21,30.38,8.41,0.0,0.0,2.51,2.27,1.63,86.0,20.0,226.0,2.37,300.0,37.0,2.37,0.0,0.0,9.0,6.51,36
448,1,05. CARNES Y EMBUTIDOS,"Conejo, de crianza, carne, cruda","Rabbit, domesticated, meat, raw",100 g,100,130.15,20.05,5.55,0.0,0.0,1.66,1.5,1.08,57.0,13.0,213.0,1.57,330.0,41.0,1.57,0.0,0.0,8.0,7.16,36
449,2,05. CARNES Y EMBUTIDOS,"Cordero, pierna, carne magra, con hueso","Lamb, leg, lean meat, with bone",100 g,100,125.86,21.43,4.46,0.0,0.0,1.34,0.0,0.0,67.0,11.0,,1.65,348.0,62.0,,0.0,0.0,,,36
450,1,05. CARNES Y EMBUTIDOS,"Cordero, pierna, con hueso, cocida","Lamb, leg, with bone, cooked",100 g,100,182.86,28.3,7.74,0.0,0.0,2.76,3.39,0.51,89.0,8.0,206.0,2.12,338.0,68.0,4.94,0.0,0.0,23.0,2.64,36
451,1,05. CARNES Y EMBUTIDOS,"Cordero, pierna, sin hueso, cruda","Lamb, leg, boneless, raw",100 g,100,122.83,20.56,4.51,0.0,0.0,1.61,1.81,0.41,64.0,6.0,193.0,1.82,289.0,62.0,3.84,0.0,0.0,23.0,2.7,36
452,5,05. CARNES Y EMBUTIDOS,"Cuy, asado, con sal, comercialmente preparado","Guinea pig, meat and skin, grilled, commercially prepared",100 g,100,271.6,25.3,12.8,13.8,,,,,,8.0,134.0,5.36,216.0,686.0,4.36,,,,,36
453,1,05. CARNES Y EMBUTIDOS,"Cuy, cobayo, carne, cruda","Guinea pig, meat, raw",100 g,100,90.4,19.0,1.6,0.0,,,,,,29.0,253.0,1.9,,,,,,,,36
454,1,05. CARNES Y EMBUTIDOS,"Ganso, domesticado, carne con piel, crudo","Goose, domesticated, meat with skin, raw",100 g,100,366.02,15.86,33.62,0.0,0.0,9.78,17.77,3.76,80.0,12.0,234.0,2.5,308.0,73.0,1.72,4.0,17.0,4.0,0.34,36
455,1,05. CARNES Y EMBUTIDOS,"Huevo de codorniz, entero, fresco, crudo","Egg, quail, whole, fresh, raw",100 g,100,153.65,13.05,11.09,0.41,0.0,3.56,4.32,1.32,844.0,64.0,226.0,3.65,132.0,141.0,1.47,0.0,156.0,66.0,1.58,36
456,1,05. CARNES Y EMBUTIDOS,"Huevo de gallina, clara, cruda","Egg, white, raw",100 g,100,48.05,10.9,0.17,0.73,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.08,163.0,166.0,0.03,0.0,0.0,4.0,0.09,36
457,2,05. CARNES Y EMBUTIDOS,"Huevo de gallina, de campo, crudo","Egg, whole, raw",100 g,100,138.71,12.56,9.51,0.72,0.0,3.13,3.66,1.91,372.0,56.0,198.0,1.75,138.0,142.0,1.29,0.0,160.0,47.0,0.89,36
458,1,05. CARNES Y EMBUTIDOS,"Huevo de gallina, entero, crudo","Egg, whole, fresh, raw",100 g,100,142.86,12.58,9.94,0.77,0.0,3.1,3.81,1.36,423.0,53.0,191.0,1.83,134.0,140.0,1.11,0.0,140.0,47.0,1.29,37
459,1,05. CARNES Y EMBUTIDOS,"Huevo de gallina, yema, cruda","Egg, yolk, raw",100 g,100,316.66,15.86,26.54,3.59,0.0,9.55,11.74,4.2,1234.0,129.0,390.0,2.73,109.0,48.0,2.3,0.0,381.0,146.0,1.95,37
460,3,05. CARNES Y EMBUTIDOS,Huevo de pata,"Eggs, duck",100 g,100,161.5,13.1,11.1,2.3,0.0,,,,,58.0,193.0,1.7,,,1.41,1.0,194.0,,,37
461,1,05. CARNES Y EMBUTIDOS,"Jamón, de cerdo, 8% grasa","Pork, ham, 8% fat",100 g,100,157.67,18.26,8.39,2.28,0.0,2.7,3.94,0.93,53.0,7.0,236.0,0.9,297.0,1278.0,2.05,0.0,0.0,3.0,0.8,37
462,1,05. CARNES Y EMBUTIDOS,"Jamón, de cerdo, tipo picnic, jamonada, fresco","Pork, ham, picnic type, fresh",100 g,100,228.48,14.92,16.64,4.76,0.0,6.07,7.68,1.89,38.0,47.0,125.0,1.02,267.0,1164.0,2.18,0.0,0.0,2.0,1.5,37
463,1,05. CARNES Y EMBUTIDOS,"Jamón, de pavo, fresco","Turkey, ham, fresh",100 g,100,141.9,18.7,7.22,0.53,0.0,2.02,2.5,1.74,43.0,40.0,183.0,1.28,251.0,489.0,1.56,0.0,0.0,4.0,0.24,37
464,1,05. CARNES Y EMBUTIDOS,"Jamón, de pollo, fresco","Chicken ham, fresh",100 g,100,154.3,19.53,7.38,2.44,0.0,1.97,2.92,1.53,50.0,43.0,157.0,0.97,228.0,584.0,0.72,0.0,24.0,2.0,0.15,37
465,1,05. CARNES Y EMBUTIDOS,"Liebre, carne, cruda","Hare, meat, raw",100 g,100,129.0,21.0,5.0,0.0,,2.0,2.0,1.0,65.0,12.0,157.0,3.2,260.0,43.0,1.4,,,,10.0,37
466,3,05. CARNES Y EMBUTIDOS,"Llama, carne, fresca, cruda","Llama, meat, fresh, raw",100 g,100,130.5,22.5,3.3,2.7,,,,,,47.0,189.0,4.62,,,,,6.0,,,37
467,1,05. CARNES Y EMBUTIDOS,"Longaniza, de cerdo, cruda","Sausage, italian, pork, raw",100 g,100,384.3,7.7,38.3,2.2,,,,,,41.0,98.0,3.7,,,,2.0,,,,37
468,1,05. CARNES Y EMBUTIDOS,"Morcilla, moronga, con grasa","Blood sausage, with fat",100 g,100,179.2,13.8,12.8,2.2,,5.0,5.6,1.2,120.0,10.0,44.0,37.0,,,,2.0,20.0,,,37
469,2,05. CARNES Y EMBUTIDOS,"Mortadela tipo bologña, de cerdo","Bologna, pork",100 g,100,242.95,15.3,19.87,0.73,0.0,6.84,9.73,2.11,59.0,11.0,139.0,0.77,281.0,907.0,2.03,0.0,0.0,5.0,0.93,37
470,1,05. CARNES Y EMBUTIDOS,"Mortadela, de cerdo y res","Mortadella, beef and pork",100 g,100,306.19,16.37,25.39,3.05,0.0,9.51,11.38,3.12,56.0,18.0,97.0,1.4,163.0,1246.0,2.1,0.0,0.0,3.0,1.48,37
471,1,05. CARNES Y EMBUTIDOS,"Paloma, carne con piel, crudo","Squab, pigeon, meat with skin, raw",100 g,100,288.08,18.47,23.8,0.0,0.0,8.43,9.72,3.07,95.0,12.0,248.0,3.54,199.0,54.0,2.2,5.0,73.0,6.0,0.4,37
472,1,05. CARNES Y EMBUTIDOS,"Paté, de hígado, enlatado","Pate, liver, canned",100 g,100,458.84,11.4,43.84,4.67,0.0,14.45,25.61,0.84,150.0,70.0,200.0,5.5,138.0,697.0,0.92,0.0,1001.0,60.0,9.4,37
473,1,05. CARNES Y EMBUTIDOS,"Pato, de crianza, carne con piel, crudo","Breeding duck, meat with skin, raw",100 g,100,321.4,16.0,28.6,0.0,,9.67,11.52,3.36,84.0,15.0,188.0,1.8,204.0,59.0,1.86,0.0,63.0,,0.3,37
474,2,05. CARNES Y EMBUTIDOS,"Pavo, carne (pechuga), sin piel, cruda","Turkey, breast, meat with skin, raw",100 g,100,108.22,21.28,2.5,0.15,0.0,0.68,0.76,0.61,79.0,11.0,176.0,1.04,226.0,124.0,2.59,0.0,13.0,7.0,0.0,37
475,1,05. CARNES Y EMBUTIDOS,"Pepperoni, res y cerdo, crudo","Pepperoni, beef and pork, raw",100 g,100,460.08,20.35,40.28,4.04,1.5,16.09,19.04,2.63,118.0,21.0,176.0,1.44,315.0,1788.0,2.73,1.0,0.0,6.0,1.57,37
476,1,05. CARNES Y EMBUTIDOS,"Pollo, alas, con piel, a la parrilla, cocidas","Chicken, wings, with skin, broilers, cooked",100 g,100,242.5,22.78,16.82,0.0,0.0,4.71,6.6,3.58,70.0,12.0,121.0,1.13,139.0,67.0,1.63,0.0,40.0,3.0,0.18,37
477,1,05. CARNES Y EMBUTIDOS,"Pollo, alas, con piel, crudas","Chicken, wings, with skin, raw",100 g,100,217.05,18.33,15.97,0.0,0.0,4.48,6.35,3.39,77.0,12.0,132.0,0.95,156.0,73.0,1.33,1.0,44.0,4.0,0.32,37
478,1,05. CARNES Y EMBUTIDOS,"Pollo, corazón, crudo","Chicken, heart, raw",100 g,100,149.01,15.55,9.33,0.71,0.0,2.66,2.37,2.71,136.0,12.0,177.0,5.96,176.0,74.0,6.59,3.0,9.0,72.0,7.29,37
479,1,05. CARNES Y EMBUTIDOS,"Pollo, hígado, cocido","Chicken, liver, cooked",100 g,100,159.91,24.46,6.51,0.87,0.0,2.06,1.42,2.01,563.0,11.0,405.0,11.63,263.0,76.0,3.98,28.0,3981.0,578.0,16.85,37
480,1,05. CARNES Y EMBUTIDOS,"Pollo, hígado, crudo","Chicken, liver, raw",100 g,100,111.15,16.92,4.83,0.0,0.0,1.56,1.25,0.82,345.0,8.0,297.0,8.99,230.0,71.0,2.67,18.0,3296.0,588.0,16.58,37
