codigo_incap,categoria,alimento,porcion,peso_g,energia_kcal,carbohidratos_g,proteina_g,grasa_g,fibra_g,calcio_mg,hierro_mg,colesterol_mg,sodio_mg,vitamina_c_mg,zinc_mg,pagina_pdf
5011,05. CARNE DE VACUNO,"CARNERO/OVEJA/CORDERO, SESOS, CRUDOS",100 g,100.00,121,1.60,10.00,8.00,0.00,7,2.70,1352,112,11,1.17,32
5014,05. CARNE DE VACUNO,"CORDERO, CARNE C/GRASA, COCIDA",100 g,100.00,294,0.00,24.52,20.94,0.00,17,1.88,97,72,0,4.46,32
5013,05. CARNE DE VACUNO,"CORDERO, CARNE C/GRASA, CRUDA",100 g,100.00,267,0.00,16.88,21.59,0.00,12,1.57,72,58,0,3.33,32
5016,05. CARNE DE VACUNO,"CORDERO, CARNE MAGRA, COCIDA",100 g,100.00,206,0.00,28.22,9.52,0.00,15,2.05,92,76,0,5.27,32
5015,05. CARNE DE VACUNO,"CORDERO, CARNE MAGRA, CRUDA",100 g,100.00,134,0.00,20.29,5.25,0.00,10,1.77,65,66,0,4.06,32
5018,05. CARNE DE VACUNO,"CORDERO, PIERNA ASADA",100 g,100.00,191,0.00,28.30,7.74,0.00,8,2.12,89,68,0,4.94,32
5017,05. CARNE DE VACUNO,"CORDERO, PIERNA CRUDA",100 g,100.00,128,0.00,20.56,4.51,0.00,6,1.82,64,62,0,3.84,32
5019,05. CARNE DE VACUNO,"RES, BAZO, CRUDO",100 g,100.00,105,0.00,18.30,3.00,0.00,9,44.55,263,85,46,2.11,32
5020,05. CARNE DE VACUNO,"RES, CABEZA-CACHETE, COCIDA",100 g,100.00,111,0.20,18.60,3.40,,52,0.50,,,0,,32
5021,05. CARNE DE VACUNO,"RES, CARNE MAGRA, CRUDA",100 g,100.00,126,0.00,22.03,3.50,0.00,4,2.15,58,57,0,3.51,32
5025,05. CARNE DE VACUNO,"RES, CARNE RICA EN GRASA, CRUDA",100 g,100.00,288,0.00,18.28,23.30,0.00,7,1.79,68,53,0,3.38,32
5026,05. CARNE DE VACUNO,"RES, CARNE SALADA, OREADA",100 g,100.00,198,0.00,14.70,14.90,,7,1.70,86,1217,7,2.85,32
5027,05. CARNE DE VACUNO,"RES, CARNE SALADA, SECA",100 g,100.00,317,0.00,64.80,4.50,,93,9.70,,3471,0,5.24,32
5023,05. CARNE DE VACUNO,"RES, CARNE SEMIMAGRA, ASADA",100 g,100.00,291,0.00,26.42,19.71,0.00,9,2.68,87,63,0,6.00,32
5024,05. CARNE DE VACUNO,"RES, CARNE SEMIMAGRA, COCIDA",100 g,100.00,264,0.00,26.44,16.78,0.00,19,1.69,88,54,0,4.75,32
5022,05. CARNE DE VACUNO,"RES, CARNE SEMIMAGRA, CRUDA",100 g,100.00,234,0.00,18.68,17.15,0.00,7,1.91,66,58,0,3.75,33
5029,05. CARNE DE VACUNO,"RES, CORAZÓN, COCIDO",100 g,100.00,165,0.15,28.48,4.73,0.00,5,6.38,212,59,0,2.87,33
5028,05. CARNE DE VACUNO,"RES, CORAZÓN, CRUDO",100 g,100.00,115,3.00,17.00,3.40,0.00,10,5.40,124,98,,1.70,33
5030,05. CARNE DE VACUNO,"RES, CRIADILLAS, CRUDAS",100 g,100.00,60,1.20,9.60,1.60,,16,1.20,,,,,33
5031,05. CARNE DE VACUNO,"RES, EXTRACTO DE CARNE",100 g,100.00,208,6.20,39.20,1.80,,81,0.30,,,,,33
5034,05. CARNE DE VACUNO,"RES, HÍGADO, ASADO",100 g,100.00,191,5.13,29.08,5.26,0.00,6,6.54,396,79,2,5.30,33
5032,05. CARNE DE VACUNO,"RES, HÍGADO, CRUDO",100 g,100.00,135,3.89,20.36,3.63,0.00,5,4.90,275,69,1,4.00,33
5033,05. CARNE DE VACUNO,"RES, HÍGADO, FRITO",100 g,100.00,175,5.16,26.52,4.68,0.00,6,6.17,381,77,1,5.23,33
5035,05. CARNE DE VACUNO,"RES, INTESTINOS",100 g,100.00,220,0.00,11.00,19.10,0.00,12,1.80,150,46,0,2.47,33
5037,05. CARNE DE VACUNO,"RES, LENGUA, COCIDA",100 g,100.00,284,0.00,19.29,22.30,0.00,5,2.61,132,65,1,4.09,33
5036,05. CARNE DE VACUNO,"RES, LENGUA, CRUDA",100 g,100.00,224,3.68,14.90,16.09,0.00,6,2.95,87,69,3,2.87,33
5038,05. CARNE DE VACUNO,"RES, PANZA O MONDONGO, CRUDO",100 g,100.00,90,1.40,14.00,2.70,0.00,60,2.20,122,97,0,1.42,33
5039,05. CARNE DE VACUNO,"RES, PATAS",100 g,100.00,81,1.10,12.10,2.90,,101,2.00,,,0,,33
5040,05. CARNE DE VACUNO,"RES, PULMÓN",100 g,100.00,92,0.00,16.20,2.50,0.00,10,7.95,242,198,39,1.61,33
5042,05. CARNE DE VACUNO,"RES, RIÑÓN, COCIDO",100 g,100.00,158,0.00,27.27,4.65,0.00,19,5.80,716,94,0,2.84,33
5041,05. CARNE DE VACUNO,"RES, RIÑÓN, CRUDO",100 g,100.00,103,0.29,17.40,3.09,0.00,13,4.60,411,182,9,1.92,33
5044,05. CARNE DE VACUNO,"RES, SESOS, COCIDOS",100 g,100.00,151,1.48,11.67,10.53,0.00,9,2.30,3100,108,11,1.09,33
5043,05. CARNE DE VACUNO,"RES, SESOS, CRUDOS",100 g,100.00,143,1.05,10.86,10.30,0.00,43,2.55,3010,126,11,1.02,33
5045,05. CARNE DE VACUNO,"RES, SESOS, FRITOS",100 g,100.00,196,0.00,12.57,15.83,0.00,9,2.22,1995,158,3,1.35,33
5046,05. CARNE DE VACUNO,"RES, UBRE",100 g,100.00,234,0.00,15.40,18.70,,70,2.60,,,0,,33
5047,05. CARNE DE VACUNO,"TERNERA, CARNE MAGRA",100 g,100.00,112,0.00,20.20,2.87,0.00,15,0.85,83,86,0,3.23,33
5050,05. CARNE DE VACUNO,"TERNERA, CARNE MAGRA, COCIDA",100 g,100.00,196,0.00,31.90,6.58,0.00,24,1.16,118,89,0,5.10,33
5048,05. CARNE DE VACUNO,"TERNERA, CARNE SEMIMAGRA",100 g,100.00,144,0.00,19.35,6.77,0.00,15,0.83,82,82,0,3.06,33
5051,05. CARNE DE VACUNO,"TERNERA, CARNE SEMIMAGRA, COCIDA",100 g,100.00,231,0.00,30.10,11.39,0.00,22,1.15,114,87,0,4.76,33
6001,06. CARNE DE ANIMALES DE CAZA,"ARMADILLO, CARNE",100 g,100.00,172,0.00,29.00,5.40,,30,10.90,,,0,,34
6002,06. CARNE DE ANIMALES DE CAZA,"COBAYO O CUYO, CARNE",100 g,100.00,96,0.00,19.00,1.60,,29,1.90,,,,,34
6017,06. CARNE DE ANIMALES DE CAZA,"CONEJO DE CAZA, CARNE COCIDA",100 g,100.00,173,0.00,33.02,3.51,0.00,18,4.85,123,45,0,2.38,34
6016,06. CARNE DE ANIMALES DE CAZA,"CONEJO DE CAZA, CARNE CRUDA",100 g,100.00,114,0.00,21.79,2.32,0.00,12,3.20,81,50,0,,34
6005,06. CARNE DE ANIMALES DE CAZA,"CONEJO DE CRIANZA, CARNE ASADA",100 g,100.00,197,0.00,29.06,8.05,0.00,19,2.27,82,47,0,2.27,34
6004,06. CARNE DE ANIMALES DE CAZA,"CONEJO DE CRIANZA, CARNE COCIDA",100 g,100.00,206,0.00,30.38,8.41,0.00,20,2.37,86,37,0,2.37,34
6003,06. CARNE DE ANIMALES DE CAZA,"CONEJO DE CRIANZA, CARNE CRUDA",100 g,100.00,136,0.00,20.05,5.55,0.00,13,1.57,57,41,0,1.57,34
6006,06. CARNE DE ANIMALES DE CAZA,"IGUANA O GARROBO, CARNE CRUDA",100 g,100.00,112,0.00,24.40,0.90,,25,3.40,,,0,,34
6015,06. CARNE DE ANIMALES DE CAZA,"JABALÍ, CARNE COCIDA",100 g,100.00,160,0.00,28.30,4.38,0.00,16,1.12,77,60,0,3.01,34
6014,06. CARNE DE ANIMALES DE CAZA,"JABALÍ, CARNE CRUDA",100 g,100.00,122,0.00,21.51,3.33,0.00,12,,,,0,,34
6007,06. CARNE DE ANIMALES DE CAZA,"LAGARTO, CARNE SEMISECA, CRUDA",100 g,100.00,232,0.00,45.60,4.20,,1231,11.40,,,0,,34
6008,06. CARNE DE ANIMALES DE CAZA,"LIEBRE, CARNE, CRUDA",100 g,100.00,135,0.00,21.00,5.00,,12,3.20,65,43,,1.40,34
6009,06. CARNE DE ANIMALES DE CAZA,"MAPACHE, CARNE ASADA,",100 g,100.00,255,0.00,29.20,14.50,0.00,14,7.10,97,79,0,2.27,34
6010,06. CARNE DE ANIMALES DE CAZA,"TORTUGA, CARNE CRUDA",100 g,100.00,83,,19.10,0.20,,27,0.70,,,,,34
6011,06. CARNE DE ANIMALES DE CAZA,"VENADO, CARNE ASADA",100 g,100.00,158,0.00,30.21,3.19,0.00,7,4.47,112,54,0,2.75,34
6013,06. CARNE DE ANIMALES DE CAZA,"VENADO, CARNE CRUDA",100 g,100.00,120,0.00,22.96,2.42,0.00,5,3.40,85,51,0,2.09,34
6012,06. CARNE DE ANIMALES DE CAZA,"VENADO, CARNE SEMISECA, SALADA",100 g,100.00,142,0.00,31.40,0.90,,60,1.90,,,,,34
7001,07. EMBUTIDOS Y SIMILARES,CARNE ENLATADA (DONACIÓN PMA),100 g,100.00,220,,21.00,15.00,,9,1.90,,,0,,34
7002,07. EMBUTIDOS Y SIMILARES,"CARNE ENLATADA, DE RES O CORNED BEEF",100 g,100.00,250,0.00,27.10,14.93,0.00,12,2.08,86,1006,0,3.57,34
7003,07. EMBUTIDOS Y SIMILARES,CHORIZO DE CERDO,100 g,100.00,278,1.10,15.80,22.80,,41,4.10,89,2505,1,2.30,34
7004,07. EMBUTIDOS Y SIMILARES,CHORIZO DE CERDO Y RES,100 g,100.00,186,2.50,16.60,11.70,,40,4.70,,,0,,34
7005,07. EMBUTIDOS Y SIMILARES,CHORIZO DE RES,100 g,100.00,202,5.60,13.80,13.50,,23,3.50,,,,,34
7008,07. EMBUTIDOS Y SIMILARES,"JAMÓN DE CERDO, CURADO (GRASA APROX. 13%)",100 g,100.00,203,0.05,20.17,12.90,0.00,7,0.75,54,1386,0,1.88,35
7006,07. EMBUTIDOS Y SIMILARES,"JAMÓN DE CERDO, CURADO (GRASA APROX. 4%)",100 g,100.00,122,0.00,19.56,4.25,0.00,4,1.00,45,1269,32,2.02,35
7007,07. EMBUTIDOS Y SIMILARES,"JAMÓN DE CERDO, CURADO (GRASA APROX. 8%)",100 g,100.00,162,2.28,18.26,8.39,0.00,7,0.90,53,1278,0,2.05,35
7009,07. EMBUTIDOS Y SIMILARES,"JAMÓN DE CERDO, ENLATADO O SPAM",100 g,100.00,315,4.60,13.40,26.60,0.00,0,0.64,71,1330,0,1.59,35
7010,07. EMBUTIDOS Y SIMILARES,"JAMÓN DE CERDO, PARA UNTAR",100 g,100.00,216,10.65,8.68,15.53,0.00,8,0.59,37,912,0,1.10,35
7033,07. EMBUTIDOS Y SIMILARES,"JAMÓN DE CERDO, SPAM, ENLATADO (HORMEL)",100 g,100.00,310,3.03,13.24,27.24,0.00,14,0.90,70,1369,1,1.80,35
7011,07. EMBUTIDOS Y SIMILARES,JAMÓN DE PAVO,100 g,100.00,147,0.53,18.70,7.22,0.00,40,1.28,43,489,0,1.56,35
7032,07. EMBUTIDOS Y SIMILARES,"JAMÓN DE PAVO, AHUMADO, BAJO EN GRASA",100 g,100.00,95,1.31,20.90,0.69,0.00,,,48,1160,,,35
7012,07. EMBUTIDOS Y SIMILARES,JAMÓN DE POLLO,100 g,100.00,154,2.44,19.53,7.38,0.00,43,0.97,50,584,0,0.72,35
7013,07. EMBUTIDOS Y SIMILARES,JAMÓN DE RES,100 g,100.00,149,0.88,19.10,7.10,0.00,11,2.07,70,1413,0,3.98,35
7034,07. EMBUTIDOS Y SIMILARES,"JAMÓN PASTRAMI, PAVO",100 g,100.00,123,3.68,16.30,4.33,0.10,11,4.20,68,981,16,2.16,35
7035,07. EMBUTIDOS Y SIMILARES,"JAMÓN PASTRAMI, RES",100 g,100.00,146,0.00,21.80,5.82,0.00,10,2.22,68,885,1,4.89,35
7014,07. EMBUTIDOS Y SIMILARES,JAMÓN TIPO PICNIC,100 g,100.00,232,4.76,14.92,16.64,0.00,47,1.02,38,1164,0,2.18,35
7015,07. EMBUTIDOS Y SIMILARES,LONGANIZA DE CERDO,100 g,100.00,387,2.20,7.70,38.30,,41,3.70,,,2,,35
7016,07. EMBUTIDOS Y SIMILARES,"MORCILLA/MORONGA, C/GRASA",100 g,100.00,183,2.20,13.80,12.80,,10,37.00,120,,2,,35
7017,07. EMBUTIDOS Y SIMILARES,"MORCILLA/MORONGA, S/GRASA",100 g,100.00,111,0.60,25.10,0.20,,16,61.20,,,0,,35
7018,07. EMBUTIDOS Y SIMILARES,MORTADELA DE CERDO Y RES,100 g,100.00,311,3.05,16.37,25.39,0.00,18,1.40,56,1246,0,2.10,35
7019,07. EMBUTIDOS Y SIMILARES,"PATE DE HÍGADO DE GANSO, ENVASADO",100 g,100.00,462,4.67,11.40,43.84,0.00,70,5.50,150,697,0,0.92,35
7020,07. EMBUTIDOS Y SIMILARES,"PATE DE HÍGADO DE POLLO, ENVASADO",100 g,100.00,201,6.55,13.45,13.10,0.00,10,9.19,391,386,10,2.14,35
7036,07. EMBUTIDOS Y SIMILARES,"PEPPERONI, RES Y CERDO",100 g,100.00,466,4.04,20.35,40.28,1.50,21,1.44,118,1788,1,2.73,35
7031,07. EMBUTIDOS Y SIMILARES,PROTEMAS ( PROTEINA DE SOYA),100 g,100.00,350,36.00,49.25,0.45,,350,15.00,,,,,35
7037,07. EMBUTIDOS Y SIMILARES,SALAMI DE CERDO Y RES,100 g,100.00,399,6.60,15.01,30.50,0.20,94,1.55,90,623,1,3.08,35
7021,07. EMBUTIDOS Y SIMILARES,"SALAMI DE CERDO Y RES, COCIDO",100 g,100.00,250,2.25,13.92,20.11,0.00,13,2.67,65,1065,0,2.14,35
7022,07. EMBUTIDOS Y SIMILARES,"SALAMI DE RES, COCIDO",100 g,100.00,258,1.90,12.60,22.20,0.00,6,2.20,71,1140,0,1.77,35
7038,07. EMBUTIDOS Y SIMILARES,"SALCHICHA AHUMADA, DE RES Y CERDO",100 g,100.00,320,2.42,12.00,28.73,0.00,12,0.75,58,911,0,1.26,35
7039,07. EMBUTIDOS Y SIMILARES,"SALCHICHA AHUMADA, DE RES Y CERDO, CON QUESO",100 g,100.00,296,2.13,12.89,25.84,0.00,57,0.73,63,848,0,2.25,35
7023,07. EMBUTIDOS Y SIMILARES,SALCHICHA DE PAVO,100 g,100.00,226,1.49,14.28,17.70,0.00,106,1.84,107,1426,0,3.11,36
7024,07. EMBUTIDOS Y SIMILARES,SALCHICHA DE POLLO,100 g,100.00,257,6.78,12.93,19.48,0.00,95,2.00,101,1370,0,1.04,36
7025,07. EMBUTIDOS Y SIMILARES,SALCHICHA DE RES,100 g,100.00,330,4.06,11.24,29.57,0.00,14,1.51,53,1140,0,2.46,36
7026,07. EMBUTIDOS Y SIMILARES,SALCHICHA DE RES Y CERDO,100 g,100.00,305,1.72,11.53,27.64,0.00,11,1.15,50,1120,0,1.84,36
7027,07. EMBUTIDOS Y SIMILARES,"SALCHICHA TIPO VIENA, ENVASADA (POLLO&RES&CERDO)",100 g,100.00,230,2.60,10.50,19.40,0.00,10,0.88,87,969,0,1.60,36
7028,07. EMBUTIDOS Y SIMILARES,SALCHICHÓN DE CERDO,100 g,100.00,247,0.73,15.30,19.87,0.00,11,0.77,59,1184,0,2.03,36
7030,07. EMBUTIDOS Y SIMILARES,SALCHICHÓN DE RES,100 g,100.00,314,3.98,10.27,28.19,0.00,31,1.10,56,1080,15,9.10,36
7029,07. EMBUTIDOS Y SIMILARES,SALCHICHÓN DE RES Y CERDO,100 g,100.00,308,5.49,15.20,24.59,0.00,85,1.21,60,736,1,2.30,36
8051,08. MARISCOS Y PESCADOS,ALMEJAS ENLATADAS,100 g,100.00,2,0.10,0.40,0.02,0.00,13,0.30,3,215,1,0.10,36
8001,08. MARISCOS Y PESCADOS,"ALMEJAS, FRESCAS",100 g,100.00,74,2.57,12.77,0.97,0.00,46,13.98,34,56,13,1.37,36
8002,08. MARISCOS Y PESCADOS,"ANCHOAS, FRESCAS",100 g,100.00,95,0.00,21.50,0.40,0.00,20,1.40,60,104,,1.72,36
8054,08. MARISCOS Y PESCADOS,CALAMAR COCIDO,100 g,100.00,175,7.79,17.94,7.48,0.00,39,1.01,260,306,4,1.74,36
8003,08. MARISCOS Y PESCADOS,"CALAMAR, FRESCO",100 g,100.00,92,3.08,15.58,1.38,0.00,32,0.68,233,44,5,1.53,36
8004,08. MARISCOS Y PESCADOS,"CALAMAR, SECO",100 g,100.00,305,,62.30,4.30,,46,2.00,,,,,36
8053,08. MARISCOS Y PESCADOS,"CAMARÓN, COCIDO",100 g,100.00,99,0.00,20.91,1.08,0.00,39,3.09,195,224,2,1.56,36
8005,08. MARISCOS Y PESCADOS,"CAMARÓN, FRESCO",100 g,100.00,106,0.91,20.31,1.73,0.00,52,2.41,152,148,2,1.11,36
8006,08. MARISCOS Y PESCADOS,"CAMARÓN, SECO SALADO",100 g,100.00,293,1.00,63.00,2.20,,684,4.90,,,0,,36
8007,08. MARISCOS Y PESCADOS,CAMARONCILLO SECO SALADO,100 g,100.00,153,3.90,24.80,3.50,,872,36.70,,,0,,36
8050,08. MARISCOS Y PESCADOS,"CANGREJO, COCIDO",100 g,100.00,97,1.90,14.80,2.90,,423,4.10,78,41,,4.30,36
8008,08. MARISCOS Y PESCADOS,"CANGREJO, CRUDO",100 g,100.00,93,0.50,17.30,1.90,,43,0.80,150,1000,2,4.30,36
8009,08. MARISCOS Y PESCADOS,"CARACOL DE MAR, CARNE DE",100 g,100.00,137,7.76,23.84,0.40,0.00,57,5.03,65,206,4,1.63,36
8055,08. MARISCOS Y PESCADOS,"CAVIAR GRANULADO, NEGRO Y ROJO",100 g,100.00,252,4.00,24.60,17.90,0.00,275,11.88,588,1500,0,0.95,36
8010,08. MARISCOS Y PESCADOS,"CONCHUELAS/CONCHAS, CARNE (VENERA)",100 g,100.00,88,2.36,16.78,0.76,0.00,24,0.29,33,161,3,0.95,36
8011,08. MARISCOS Y PESCADOS,"JAIBAS, COCIDAS",100 g,100.00,81,0.00,17.30,1.30,0.00,43,0.80,78,41,0,4.30,36
8012,08. MARISCOS Y PESCADOS,JUTES,100 g,100.00,78,7.60,10.00,0.50,,1791,8.70,,,,,37
8014,08. MARISCOS Y PESCADOS,"LANGOSTA, COCIDA",100 g,100.00,98,1.28,20.50,0.59,0.00,61,0.39,72,380,0,2.92,37
8013,08. MARISCOS Y PESCADOS,"LANGOSTA, CRUDA",100 g,100.00,90,0.50,16.20,0.90,,40,0.50,200,,0,1.80,37
8015,08. MARISCOS Y PESCADOS,"LANGOSTINO, FRESCO",100 g,100.00,77,0.00,15.97,0.95,0.00,27,0.84,114,58,1,1.30,37
8052,08. MARISCOS Y PESCADOS,MEJILLONES FRESCOS,100 g,100.00,86,3.69,11.90,2.24,0.00,26,3.95,28,286,8,1.60,37
8017,08. MARISCOS Y PESCADOS,"OSTRAS, CARNE ENLATADA",100 g,100.00,69,3.91,7.06,2.47,0.00,45,6.70,55,112,5,90.95,37
8016,08. MARISCOS Y PESCADOS,"OSTRAS, CARNE FRESCA",100 g,100.00,81,4.95,9.45,2.30,0.00,8,5.11,50,106,8,16.62,37
8018,08. MARISCOS Y PESCADOS,"PESCADO CARNE, ARENQUE, FRESCO",100 g,100.00,186,0.00,14.37,13.84,0.00,3,0.66,46,80,0,0.40,37
8019,08. MARISCOS Y PESCADOS,"PESCADO CARNE, ATÚN ENLATADO C/ACEITE, SÓLIDOS",100 g,100.00,186,0.00,26.53,8.08,0.00,4,0.65,31,396,0,0.47,37
8020,08. MARISCOS Y PESCADOS,"PESCADO CARNE, ATÚN ENLATADO C/AGUA, SÓLIDOS",100 g,100.00,128,0.00,23.62,2.97,0.00,14,0.97,42,377,0,0.48,37
8021,08. MARISCOS Y PESCADOS,"PESCADO CARNE, BACALAO, FRESCO",100 g,100.00,82,0.00,17.81,0.67,0.00,16,0.38,43,54,1,0.45,37
8022,08. MARISCOS Y PESCADOS,"PESCADO CARNE, BACALAO, SECO SALADO",100 g,100.00,290,0.00,62.82,2.37,0.00,160,2.50,152,7027,4,1.59,37
8023,08. MARISCOS Y PESCADOS,"PESCADO CARNE, BAGRE, FRESCO",100 g,100.00,95,0.00,16.38,2.82,0.00,14,0.30,58,43,1,0.51,37
8024,08. MARISCOS Y PESCADOS,"PESCADO CARNE, BONITO, FRESCO",100 g,100.00,168,0.00,24.00,7.30,,26,0.70,,40,0,0.30,37
8025,08. MARISCOS Y PESCADOS,"PESCADO CARNE, BONITO, SECO SALADO",100 g,100.00,198,3.40,32.20,5.10,,112,6.10,,40,0,0.30,37
8026,08. MARISCOS Y PESCADOS,"PESCADO CARNE, CARPA, FRESCA",100 g,100.00,127,0.00,17.83,5.60,0.00,41,1.24,66,49,2,1.48,37
8027,08. MARISCOS Y PESCADOS,"PESCADO CARNE, CORVINA, FRESCA",100 g,100.00,104,0.00,17.78,3.17,0.00,15,0.37,61,56,0,0.42,37
8045,08. MARISCOS Y PESCADOS,"PESCADO CARNE, ENLATADA C/ACEITE (DONACIÓN PMA)",100 g,100.00,305,,22.00,24.00,,44,1.30,,,0,,37
8028,08. MARISCOS Y PESCADOS,"PESCADO CARNE, LENGUADO, FRESCO",100 g,100.00,91,0.00,18.84,1.19,0.00,18,0.36,48,81,2,0.45,37
8029,08. MARISCOS Y PESCADOS,"PESCADO CARNE, MACARELA, FRESCA",100 g,100.00,205,0.00,18.60,13.89,0.00,12,1.63,70,90,0,0.63,37
8030,08. MARISCOS Y PESCADOS,"PESCADO CARNE, MERLUZA, FRESCA",100 g,100.00,87,0.00,18.91,0.72,0.00,33,1.05,57,68,0,0.37,37
8031,08. MARISCOS Y PESCADOS,"PESCADO CARNE, MERO, FRESCO",100 g,100.00,110,0.00,20.81,2.29,0.00,47,0.84,32,54,0,0.42,37
8049,08. MARISCOS Y PESCADOS,"PESCADO CARNE, MOJARRA FRESCA",100 g,100.00,106,0.00,19.20,2.70,,15,3.70,,,0,,37
8032,08. MARISCOS Y PESCADOS,"PESCADO CARNE, PARGO, FRESCO",100 g,100.00,105,0.00,18.88,2.73,0.00,40,0.53,52,42,0,0.48,37
8033,08. MARISCOS Y PESCADOS,"PESCADO CARNE, PEJERREY, FRESCO",100 g,100.00,87,0.00,18.80,0.80,0.00,105,0.70,,68,0,,37
8034,08. MARISCOS Y PESCADOS,"PESCADO CARNE, PEJESAPO, COCIDO",100 g,100.00,88,1.30,18.70,0.30,,109,1.00,,,0,,37
8035,08. MARISCOS Y PESCADOS,"PESCADO CARNE, PEZ SIERRA, FRESCO",100 g,100.00,134,0.00,21.80,4.60,0.00,54,1.20,43,54,,0.45,38
8036,08. MARISCOS Y PESCADOS,"PESCADO CARNE, RAYA, FILETE ASADO",100 g,100.00,141,1.20,31.10,0.40,,15,1.20,,,0,,38
8037,08. MARISCOS Y PESCADOS,"PESCADO CARNE, RÓBALO, FRESCO",100 g,100.00,97,0.00,18.43,2.00,0.00,10,0.29,41,68,0,0.40,38
8059,08. MARISCOS Y PESCADOS,"PESCADO CARNE, SALMÓN",100 g,100.00,179,0.00,19.93,10.43,0.00,26,0.25,50,47,4,0.44,38
8058,08. MARISCOS Y PESCADOS,"PESCADO CARNE, SALMÓN AHUMADO",100 g,100.00,117,0.00,18.28,4.32,0.00,11,0.85,23,784,0,0.31,38
8038,08. MARISCOS Y PESCADOS,"PESCADO CARNE, SALMÓN ROSADO, ENLATADO",100 g,100.00,139,0.00,19.78,6.05,0.00,213,0.84,55,554,0,0.92,38
8039,08. MARISCOS Y PESCADOS,"PESCADO CARNE, SARDINA ENLATADA C/ACEITE",100 g,100.00,208,0.00,24.62,11.45,0.00,382,2.92,142,505,0,1.31,38
8040,08. MARISCOS Y PESCADOS,"PESCADO CARNE, SARDINA ENLATADA C/TOMATE",100 g,100.00,186,0.74,20.86,10.46,0.10,240,2.30,61,414,1,1.40,38
8041,08. MARISCOS Y PESCADOS,"PESCADO CARNE, SECA SALADA",100 g,100.00,308,5.80,58.40,3.90,,122,18.60,,,,,38
8042,08. MARISCOS Y PESCADOS,"PESCADO CARNE, TIBURÓN, FRESCO",100 g,100.00,130,0.00,20.98,4.51,0.00,34,0.84,51,79,0,0.43,38
8043,08. MARISCOS Y PESCADOS,"PESCADO CARNE, TIBURÓN, FRITA",100 g,100.00,228,6.39,18.62,13.82,0.00,50,1.11,59,122,0,0.48,38
8057,08. MARISCOS Y PESCADOS,"PESCADO CARNE, TILAPIA, ASADA",100 g,100.00,128,0.00,26.15,2.65,0.00,14,0.69,57,56,0,0.41,38
8056,08. MARISCOS Y PESCADOS,"PESCADO CARNE, TILAPIA, CRUDA",100 g,100.00,96,0.00,20.08,1.70,0.00,10,0.56,50,52,0,0.33,38
8044,08. MARISCOS Y PESCADOS,"PESCADO CARNE, TRUCHA, FRESCA",100 g,100.00,148,0.00,20.77,6.61,0.00,43,1.50,58,52,1,0.66,38
8047,08. MARISCOS Y PESCADOS,"PESCADO SECO PEQUEÑO, PREPARADO C/SAL",100 g,100.00,409,6.90,43.60,21.60,,3471,18.80,,,0,,38
8046,08. MARISCOS Y PESCADOS,"PESCADO, HUEVOS",100 g,100.00,100,0.00,17.20,3.00,,24,1.80,,,10,,38
8048,08. MARISCOS Y PESCADOS,"PULPO, FRESCO",100 g,100.00,82,2.20,14.91,1.04,0.00,53,5.30,48,230,5,1.68,38
9001,"09. LEGUMINOSAS, GRANOS SECOS Y DERIVADOS","ARVEJA, GRANO SECO",100 g,100.00,341,60.37,24.55,1.16,25.50,55,4.43,0,15,2,3.01,38
9031,"09. LEGUMINOSAS, GRANOS SECOS Y DERIVADOS","ARVEJA, GRANO SECO, COCIDO S/SAL",100 g,100.00,118,21.10,8.34,0.39,8.30,14,1.29,0,2,0,1.00,38
9002,"09. LEGUMINOSAS, GRANOS SECOS Y DERIVADOS","ARVEJA, GRANO SECO, HARINA",100 g,100.00,351,62.00,23.40,2.10,,81,6.00,,,1,,38
9034,"09. LEGUMINOSAS, GRANOS SECOS Y DERIVADOS","FRIJOL BLANCO, COCIDO S/SAL",100 g,100.00,139,25.09,9.73,0.35,6.30,90,3.70,0,6,0,1.38,38
9004,"09. LEGUMINOSAS, GRANOS SECOS Y DERIVADOS","FRIJOL BLANCO, ENLATADO",100 g,100.00,117,21.94,7.26,0.29,4.80,73,2.99,0,5,0,1.12,38
9003,"09. LEGUMINOSAS, GRANOS SECOS Y DERIVADOS","FRIJOL BLANCO, GRANO SECO",100 g,100.00,333,60.27,23.36,0.85,15.20,240,10.44,0,16,0,3.67,38
9005,"09. LEGUMINOSAS, GRANOS SECOS Y DERIVADOS","FRIJOL CAUPI O COSTEÑO, GRANO SECO",100 g,100.00,336,60.03,23.52,1.26,10.60,110,8.27,0,16,2,3.37,38
9007,"09. LEGUMINOSAS, GRANOS SECOS Y DERIVADOS","FRIJOL CHIRICANO DE PANAMÁ, GRANO SECO",100 g,100.00,359,68.50,21.00,0.90,15.20,67,6.50,0,12,0,2.79,39
9006,"09. LEGUMINOSAS, GRANOS SECOS Y DERIVADOS","FRIJOL CUBA O PILOY, GRANO SECO",100 g,100.00,328,58.10,22.80,1.50,16.40,128,5.40,0,12,,2.79,39
9008,"09. LEGUMINOSAS, GRANOS SECOS Y DERIVADOS","FRIJOL LABLAB O FRIJOL TREPADOR, GRANO SECO",100 g,100.00,344,60.76,23.90,1.69,,130,5.10,0,21,0,9.30,39
